,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
654489,DA4665CEF6742615,electric_bike,2024-12-12 13:16:20.594,2024-12-12 14:25:02.748,Canal St & Rutgers St,5303.08,Franklin Ave & Quincy St,,40.71427487,-73.98990025,40.69,-73.96,member
656671,935DEF0783C32F91,electric_bike,2024-12-04 10:53:09.779,2024-12-04 11:07:09.061,3 St & Prospect Park West,3865.05,2 Ave & 32 St,,40.668132,-73.97363831,40.66,-74.01,member
657056,16C80124313FAB68,electric_bike,2024-12-12 02:41:49.092,2024-12-12 03:00:35.137,Hamilton Pl & W 140 St,7959.18,1 Ave & E 118 St,,40.822756,-73.951346,40.8,-73.93,member
668669,2AB37FD7A0C7BD9A,electric_bike,2024-12-07 11:23:06.466,2024-12-07 11:37:05.083,Central Park West & W 85 St,7354.01,W 36 St & 7 Ave,,40.78476,-73.969862,40.75,-73.99,casual
676174,3A979BC1654A6B86,electric_bike,2024-12-07 13:32:52.182,2024-12-07 13:38:53.343,W 42 St & Dyer Ave,6644.07,W 36 St & 7 Ave,,40.75898481399634,-73.99379968643188,40.75,-73.99,member
680353,74F75EE3E9C8D27C,electric_bike,2024-12-12 13:57:44.062,2024-12-12 14:23:38.750,W 25 St & 6 Ave,6215.04,48 Ave & 41 St,,40.74395411,-73.99144871,40.74,-73.92,member
683610,DC6CC9115177ECFB,electric_bike,2024-12-04 13:54:41.754,2024-12-04 13:58:54.531,Bayard St & Leonard St,5442.05,Leonard St & Maujer St,,40.71915571696044,-73.94885390996933,40.71,-73.95,member
684760,7E5EB29E038E0AE3,electric_bike,2024-12-04 14:22:25.724,2024-12-04 14:36:47.669,Lafayette St & Jersey St,5561.06,Leonard St & Maujer St,,40.72456089,-73.99565293,40.71,-73.95,member
684809,E568CDB041B761EC,electric_bike,2024-12-12 14:46:45.551,2024-12-12 14:51:40.300,E 16 St & 5 Ave,6022.04,E 20 St & 2 Ave,,40.73726186,-73.99238967,40.74,-73.98,member
687465,381EEDA25DD7D4D0,electric_bike,2024-12-12 15:26:36.945,2024-12-12 15:31:26.031,Grand St & Samuel Dickstein Plaza,5335.07,Madison St & Montgomery St,,40.71511871996496,-73.98417055606842,40.71,-73.98,member
688259,3793226D011A4FEC,electric_bike,2024-12-12 13:52:51.936,2024-12-12 14:02:32.900,34 Ave & 38 St,6638.01,Vernon Blvd & 31 Ave,,40.756913,-73.921631,40.77,-73.94,member
688634,A1C64B217A9B0F04,electric_bike,2024-12-04 15:00:16.153,2024-12-04 15:07:48.685,Wythe Ave & Metropolitan Ave,5348.02,Leonard St & Maujer St,,40.716887,-73.963198,40.71,-73.95,casual
688830,75E5B5779BF8E02E,electric_bike,2024-12-12 14:30:45.105,2024-12-12 15:12:53.101,Park Ave & E 41 St,6432.08,E 20 St & 2 Ave,,40.751581,-73.97791,40.74,-73.98,member
690467,B0B4F48B90E54BE0,electric_bike,2024-12-12 15:01:57.164,2024-12-12 15:19:47.964,3 Ave & E 62 St,6830.04,Vernon Blvd & 31 Ave,,40.76313,-73.96527,40.77,-73.94,member
693688,BAFD493EF6834BD8,electric_bike,2024-12-12 13:38:34.216,2024-12-12 13:43:15.053,Broadway & 49 St,6587.04,42 Pl & Northern Blvd,,40.755389,-73.911517,40.75,-73.92,member
695247,566E574AFC360A0E,electric_bike,2024-12-12 14:53:36.808,2024-12-12 15:06:51.487,MacDougal St & Prince St,5687.04,E 20 St & 2 Ave,,40.72710258,-74.00297088,40.74,-73.98,member
698438,A045B059FDAD2707,electric_bike,2024-12-12 14:33:30.009,2024-12-12 14:47:54.252,E 16 St & 5 Ave,6022.04,Madison St & Montgomery St,,40.73726186,-73.99238967,40.71,-73.98,member
698809,8165B38D36AA00D2,electric_bike,2024-12-04 10:52:59.657,2024-12-04 11:11:28.777,Verona Pl & Fulton St,4214.04,Leonard St & Maujer St,,40.6803560840434,-73.9476791024208,40.71,-73.95,casual
706338,A65727FEA5A98985,electric_bike,2024-12-12 12:56:43.662,2024-12-12 13:02:50.946,W 37 St & 5 Ave,6398.06,8 Ave & W 27 St,,40.75038009,-73.98338988,40.75,-74.0,member
706390,29627F8C04883254,electric_bike,2024-12-12 13:42:38.688,2024-12-12 13:44:34.849,W 22 St & 8 Ave,6224.03,8 Ave & W 27 St,,40.74475148,-73.99915362,40.75,-74.0,member
706681,79EFA74F96345889,electric_bike,2024-12-12 13:20:05.802,2024-12-12 13:29:06.243,W 47 St & 10 Ave,6824.07,8 Ave & W 27 St,,40.76269882,-73.99301222,40.75,-74.0,member
708441,9324110DF915F216,electric_bike,2024-12-12 12:39:29.581,2024-12-12 13:10:48.004,Broadway & W 138 St,7942.07,W 18 St & 9 Ave,,40.82182,-73.95353,40.74,-74.0,member
710859,632ABC713157D140,electric_bike,2024-12-12 12:51:45.110,2024-12-12 12:55:29.244,N 7 St & Driggs Ave,5340.01,Banker St & Meserole Ave,,40.716967,-73.956388,40.73,-73.96,member
711960,04EDDFEA29C77B2E,electric_bike,2024-12-12 14:14:51.444,2024-12-12 14:17:48.435,Greenwich Ave & 8 Ave,6072.06,W 18 St & 9 Ave,,40.7390169121,-74.0026376103,40.74,-74.0,member
712238,8C27DAD7CE5EE6DB,electric_bike,2024-12-12 12:44:35.281,2024-12-12 13:00:32.495,W 50 St & 10 Ave,6890.06,W 18 St & 9 Ave,,40.764734200065185,-73.99194359779358,40.74,-74.0,member
713297,98D4EED5FF6AFFC5,electric_bike,2024-12-01 14:47:48.528,2024-12-01 14:50:27.500,E 115 St & Lexington Ave,7599.09,E 118 St & 3 Ave,,40.797911,-73.9423,40.8,-73.94,casual
713829,7EA698179E13EA99,electric_bike,2024-12-12 14:42:18.260,2024-12-12 14:51:30.576,Lafayette St & E 8 St,5788.13,W 18 St & 9 Ave,,40.73020660529954,-73.99102628231049,40.74,-74.0,member
714378,D9EF90A079F66328,electric_bike,2024-12-12 11:55:34.922,2024-12-12 12:47:18.368,E 10 St & 2 Ave,5746.02,River Ave & E 153 St,,40.72970805644994,-73.9865979552269,40.82,-73.93,member
715719,8C14365978C62E9D,electric_bike,2024-12-12 14:41:14.050,2024-12-12 14:43:56.196,Popham Ave & W 174 St,8348.02,Featherbed Ln & Jerome Ave,,40.847746,-73.922079,40.85,-73.91,member
716826,335CD97296E5EED9,electric_bike,2024-12-12 13:26:03.829,2024-12-12 13:32:43.695,W 49 St & 8 Ave,6747.06,W 63 St & Broadway,,40.76227205,-73.98788205,40.77,-73.98,member
717300,B7324F0AF00238B2,electric_bike,2024-12-12 14:52:07.549,2024-12-12 15:15:46.197,1 Ave & E 44 St,6379.03,E 106 St & 1 Ave,,40.75001986,-73.96905301,40.79,-73.94,casual
717481,D460BBF2092741BC,electric_bike,2024-12-12 17:40:24.958,2024-12-12 17:46:30.731,Amsterdam Ave & W 73 St,7260.09,W 63 St & Broadway,,40.77966809007312,-73.98093044757842,40.77,-73.98,casual
718060,BD00CB2735323222,electric_bike,2024-12-12 15:50:33.170,2024-12-12 16:00:04.450,Pearl St & York St,4895.15,Forsyth St & Grand St,,40.70140463410644,-73.98768022656441,40.72,-73.99,member
718641,BAC32B65A3B22592,electric_bike,2024-12-12 14:25:18.980,2024-12-12 14:52:05.977,E 43 St & 2 Ave,6422.08,E 10 St & Ave A,,40.75022392,-73.97121414,40.73,-73.98,member
718681,A36D5F4411B117B6,electric_bike,2024-12-12 17:15:34.110,2024-12-12 17:30:34.591,E 78 St & 2 Ave,7057.07,W 63 St & Broadway,,40.7727966,-73.95577801,40.77,-73.98,member
719055,06F3DB6BB4EE4917,electric_bike,2024-12-12 17:10:44.425,2024-12-12 17:34:47.546,Vesey Pl & River Terrace,5297.02,W 63 St & Broadway,,40.7153379,-74.01658354,40.77,-73.98,member
720183,D12E1A75DA014B69,electric_bike,2024-12-12 15:29:45.470,2024-12-12 15:40:29.564,Nassau St & Duffield St,4781.05,Forsyth St & Grand St,,40.698477,-73.98384,40.72,-73.99,member
720332,15C2AD5E4D066925,electric_bike,2024-12-12 15:26:43.383,2024-12-12 15:34:25.231,3 Ave & E 72 St,7028.04,W 63 St & Broadway,,40.7699426,-73.96060712,40.77,-73.98,casual
720352,3F2DA750DA9DB12E,electric_bike,2024-12-12 13:38:01.801,2024-12-12 13:55:45.015,Broadway & Moylan Pl,7823.03,W 63 St & Broadway,,40.8143256,-73.9590255,40.77,-73.98,member
720676,4B5C61EF2B394A59,electric_bike,2024-12-12 13:42:36.600,2024-12-12 13:51:44.492,E 24 St & Park Ave S,6131.1,E 1 St & 1 Ave,,40.74096374,-73.98602213,40.72,-73.99,member
720735,2C47AF3DAA3D527F,electric_bike,2024-12-12 13:08:07.178,2024-12-12 13:14:32.056,W 13 St & 5 Ave,5947.04,E 1 St & 1 Ave,,40.735445,-73.99431,40.72,-73.99,member
721507,005C8EDCDDEC4A2C,electric_bike,2024-12-12 16:43:20.583,2024-12-12 17:33:38.039,9 Ave & W 33 St,6492.08,W 63 St & Broadway,,40.752568,-73.996765,40.77,-73.98,member
722272,7901852349CFBF27,electric_bike,2024-12-12 14:22:18.001,2024-12-12 14:36:50.773,47 Ave & 48 St,6092.01,60 Pl & Linden St,,40.74086,-73.91708,40.71,-73.9,casual
722383,CB65AF8A6A055958,electric_bike,2024-12-12 13:40:38.425,2024-12-12 13:44:23.080,Clinton St & Grand St,5303.06,Forsyth St & Grand St,,40.71559509,-73.9870295,40.72,-73.99,member
722669,EBA5DB7757167678,electric_bike,2024-12-12 14:42:25.338,2024-12-12 14:53:40.562,E 81 St & Park Ave,7188.10,Central Park W & W 103 St,,40.77677702,-73.9590097,40.8,-73.96,member
722945,8781E28F57FDCCE0,electric_bike,2024-12-12 17:30:16.394,2024-12-12 17:32:33.633,W 67 St & Broadway,7116.04,W 63 St & Broadway,,40.77492513,-73.98266566,40.77,-73.98,member
724785,3550D461F0783CD4,electric_bike,2024-12-12 14:17:39.262,2024-12-12 14:25:44.009,Clinton St & Cherry St,5190.09,E 10 St & Ave A,,40.711471394469264,-73.98672603070736,40.73,-73.98,member
725525,98EFE4D49F947249,electric_bike,2024-12-12 15:28:39.810,2024-12-12 15:32:04.292,W 56 St & 8 Ave,6884.03,W 63 St & Broadway,,40.765959181657976,-73.98313522338867,40.77,-73.98,member
726160,4B6286AC20EADB46,electric_bike,2024-12-12 16:26:24.129,2024-12-12 16:33:02.284,W 50 St & 10 Ave,6890.06,W 63 St & Broadway,,40.764734200065185,-73.99194359779358,40.77,-73.98,member
726210,33D1E697D8D38BE4,electric_bike,2024-12-12 13:57:11.039,2024-12-12 14:00:48.974,Orchard St & Grand St,5343.11,E 1 St & 1 Ave,,40.717318403855785,-73.99067759513855,40.72,-73.99,member
726838,039B4BE3C9635D3D,electric_bike,2024-12-12 13:43:35.029,2024-12-12 14:25:58.502,Vesey St & Church St,5216.06,Riverside Dr & W 104 St,,40.71221958009051,-74.01047229766846,40.8,-73.97,member
727062,C1BE53EDE4EC2C2A,electric_bike,2024-12-12 17:26:26.748,2024-12-12 17:32:58.138,E 72 St & Park Ave,6998.08,W 63 St & Broadway,,40.77118287540658,-73.96409422159195,40.77,-73.98,member
728994,BC1872083E06ED31,electric_bike,2024-12-12 14:29:17.268,2024-12-12 14:37:53.755,E 67 St & Park Ave,6932.14,W 63 St & Broadway,,40.76780080148132,-73.96592080593109,40.77,-73.98,member
729889,E31FA42809953E07,electric_bike,2024-12-12 15:21:43.699,2024-12-12 16:00:15.175,E 67 St & Park Ave,6932.14,Central Park W & W 103 St,,40.76780080148132,-73.96592080593109,40.8,-73.96,member
730461,606EDFC0B521216A,electric_bike,2024-12-12 17:23:50.447,2024-12-12 17:31:36.108,E 72 St & Park Ave,6998.08,W 63 St & Broadway,,40.77118287540658,-73.96409422159195,40.77,-73.98,member
730490,23581E39D888EE0D,electric_bike,2024-12-12 16:14:47.746,2024-12-12 16:23:24.683,8 Ave & W 38 St,6526.05,W 63 St & Broadway,,40.75461,-73.99177,40.77,-73.98,member
730649,0B877F89AA4A2D39,electric_bike,2024-12-12 13:18:37.373,2024-12-12 13:25:02.870,Lafayette St & E 8 St,5788.13,Forsyth St & Grand St,,40.73020660529954,-73.99102628231049,40.72,-73.99,member
735146,0743C46CC3DF251F,electric_bike,2024-12-12 12:40:36.365,2024-12-12 12:55:42.873,8 Ave & W 38 St,6526.05,E 20 St & Park Ave,,40.75461,-73.99177,40.74,-73.99,member
735195,F6D5300489C32A0A,electric_bike,2024-12-12 13:35:39.976,2024-12-12 13:55:53.667,Clermont Ave & Park Ave,4692.01,Forsyth St & Grand St,,40.69573398,-73.97129668,40.72,-73.99,member
736561,B50EDD16A04FE186,electric_bike,2024-12-12 13:00:25.521,2024-12-12 13:15:44.880,W 55 St & 6 Ave,6809.09,E 106 St & Lexington Ave,,40.763189,-73.978434,40.79,-73.95,member
736666,C650283B64570E6E,electric_bike,2024-12-12 15:04:25.608,2024-12-12 15:37:42.626,E 85 St & 3 Ave,7212.05,E 106 St & Lexington Ave,,40.77801203,-73.95407149,40.79,-73.95,member
737288,E23FC2A8AF50AD3B,electric_bike,2024-12-12 14:15:07.645,2024-12-12 14:22:31.497,Grand Concourse & E 144 St,7845.06,Brook Ave & E 138 St,,40.816576,-73.927987,40.81,-73.92,casual
739138,C5725F912D97BDDE,electric_bike,2024-12-11 13:59:37.630,2024-12-11 14:35:27.069,21 St & Queens Plaza North,6471.02,34 Ave & 21 St,,40.75325964,-73.94335788,40.76,-73.93,member
739378,344053595D3237C9,electric_bike,2024-12-12 14:37:42.360,2024-12-12 15:14:51.341,Edgecombe Ave & W 167 St,8187.04,Grand Concourse & E 161 St,,40.838191,-73.936085,40.83,-73.92,member
739506,2895716267CC9621,electric_bike,2024-12-11 09:47:06.077,2024-12-11 10:07:36.583,47 Ave & 48 St,6092.01,34 Ave & 21 St,,40.74086,-73.91708,40.76,-73.93,casual
739913,CA931EEDC528721D,electric_bike,2024-12-12 15:52:18.019,2024-12-12 15:54:09.223,Emerson Pl & Myrtle Ave,4683.02,Willoughby Ave & Hall St,,40.69363137,-73.96223558,40.69,-73.97,member
741931,135063FA2AF01BD8,electric_bike,2024-12-12 14:14:41.388,2024-12-12 14:18:34.990,Frederick Douglass Blvd & W 115 St,7658.13,W 110 St & Amsterdam Ave,,40.8038654,-73.9559308,40.8,-73.96,member
741973,C6646A64B94F38BD,electric_bike,2024-12-12 13:39:43.748,2024-12-12 14:02:28.390,Lenox Ave & W 126 St,7720.03,W 110 St & Amsterdam Ave,,40.808442,-73.9452087,40.8,-73.96,member
745413,680639C9733AFAC7,electric_bike,2024-12-12 15:31:43.677,2024-12-12 16:14:24.320,E 103 St & 2 Ave,7436.16,Bergen Ave & E 152 St,,40.78864,-73.9436,40.82,-73.91,member
746492,A30733B9E20AB21C,electric_bike,2024-12-12 13:52:01.328,2024-12-12 14:04:03.338,Jay St & York St,4895.09,Willoughby Ave & Hall St,,40.70140317257725,-73.98672670125961,40.69,-73.97,casual
747113,8E45EC4892E184D3,electric_bike,2024-12-11 12:51:54.411,2024-12-11 12:58:14.816,31 St & Astoria Blvd,6989.07,34 Ave & 21 St,,40.7699176,-73.9184057,40.76,-73.93,member
747495,7E1DB93AC00716AF,electric_bike,2024-12-12 14:35:28.303,2024-12-12 14:59:09.206,E 50 St & Park Ave,6659.10,W 110 St & Amsterdam Ave,,40.757334,-73.974235,40.8,-73.96,member
747497,A8DDD2405E54A5CF,electric_bike,2024-12-12 15:13:08.352,2024-12-12 15:22:09.604,E 50 St & Park Ave,6659.10,E 75 St & 3 Ave,,40.757334,-73.974235,40.77,-73.96,member
747994,D87350E4D5D5DCCE,electric_bike,2024-12-11 17:23:21.748,2024-12-11 17:36:59.903,5 St & 51 Ave,6137.04,34 Ave & 21 St,,40.7423737,-73.9566,40.76,-73.93,member
748237,81037BC86726F5D7,electric_bike,2024-12-12 14:33:27.036,2024-12-12 14:47:07.537,W 42 St & Dyer Ave,6644.07,E 75 St & 3 Ave,,40.75898481399634,-73.99379968643188,40.77,-73.96,member
751773,8CAB8B641DBCE5AA,electric_bike,2024-12-12 15:23:32.143,2024-12-12 15:36:39.921,St Nicholas Ave & W 150 St,8013.07,W 110 St & Amsterdam Ave,,40.827212,-73.942722,40.8,-73.96,member
751804,DFEB7949EFA2A90F,electric_bike,2024-12-12 14:58:17.210,2024-12-12 15:42:46.276,E 53 St & Lexington Ave,6617.09,W 110 St & Amsterdam Ave,,40.75828065,-73.97069431,40.8,-73.96,member
753033,5B13B6BA8D98A24A,electric_bike,2024-12-12 13:31:40.016,2024-12-12 13:40:30.407,Broadway & W 131 St,7865.09,W 110 St & Amsterdam Ave,,40.817555,-73.957163,40.8,-73.96,member
753172,F0F5ED9E59F89E04,electric_bike,2024-12-12 14:31:49.416,2024-12-12 14:36:09.350,Broadway & Kosciuszko St,4608.01,Pulaski St & Throop Ave,,40.69329,-73.92852,40.69,-73.94,member
755722,B1682B7E2A35E737,electric_bike,2024-12-12 15:01:41.980,2024-12-12 15:07:54.108,78 St & Northern Blvd,6603.07,74 St & Woodside Ave,,40.75499,-73.88905,40.74,-73.89,member
757663,D1ECE3CAC23A2257,electric_bike,2024-12-12 13:11:34.864,2024-12-12 13:16:57.816,8 Ave & W 49 St,6747.07,Columbus Ave & W 59 St,,40.76171227910671,-73.98655101656914,40.77,-73.98,member
759401,07EF62EDF888B420,electric_bike,2024-12-12 12:48:42.799,2024-12-12 12:55:05.753,Schermerhorn St & Hoyt St,4479.10,Berkeley Pl & 6 Ave,,40.6886263,-73.9851911,40.68,-73.98,member
760524,10468DC700DD413D,electric_bike,2024-12-12 15:57:42.341,2024-12-12 15:58:46.655,,,Columbus Ave & W 59 St,,40.77,-73.98,40.77,-73.98,member
762849,0E0B86FA76B7F149,electric_bike,2024-12-12 12:47:21.730,2024-12-12 13:45:55.552,E 44 St & 2 Ave,6422.09,Columbus Ave & W 59 St,,40.75118387463277,-73.97138714790344,40.77,-73.98,member
765390,3BB56FE1AD036DAE,electric_bike,2024-12-12 13:30:37.789,2024-12-12 13:45:14.104,Cleveland Pl & Spring St,5492.05,E 16 St & Irving Pl,,40.722103786686034,-73.99724900722504,40.74,-73.99,member
766090,C856CD753AABC365,electric_bike,2024-12-12 13:03:13.956,2024-12-12 13:32:12.681,79 St & 37 Ave,6365.10,49 St & 31 Ave,,40.74937,-73.88714,40.76,-73.91,member
767978,AC66EC53326227C8,electric_bike,2024-12-12 15:04:28.716,2024-12-12 15:29:12.632,W 37 St & 5 Ave,6398.06,Columbus Ave & W 59 St,,40.75038009,-73.98338988,40.77,-73.98,member
768873,18F6F4178102772D,electric_bike,2024-12-12 15:01:43.725,2024-12-12 15:23:14.563,W 165 St & Fort Washington Ave,8226.05,1 Ave & E 110 St,,40.84004,-73.942939,40.79,-73.94,member
769424,6487E8EF90262FC6,electric_bike,2024-12-12 13:08:09.983,2024-12-12 13:18:55.115,W 27 St & 7 Ave,6257.06,E 16 St & Irving Pl,,40.74665,-73.99392,40.74,-73.99,member
769713,7096F9B0D321D3D8,electric_bike,2024-12-12 14:07:56.923,2024-12-12 14:26:42.393,7 Ave & W 55 St,6847.05,Columbus Ave & W 59 St,,40.764126,-73.980973,40.77,-73.98,member
769847,CC1CDBF491A6A7DA,electric_bike,2024-12-12 14:09:50.365,2024-12-12 14:43:30.403,E 97 St & Madison Ave,7393.09,Columbus Ave & W 59 St,,40.787801,-73.953559,40.77,-73.98,member
770544,F7FB9D9359BAF1FF,electric_bike,2024-12-12 13:27:15.542,2024-12-12 14:49:09.727,W 20 St & 7 Ave,6182.02,Columbus Ave & W 59 St,,40.74238787,-73.99726235,40.77,-73.98,member
770599,6714E488BA08AE06,electric_bike,2024-12-12 14:23:58.887,2024-12-12 14:32:19.577,E 67 St & Park Ave,6932.14,Columbus Ave & W 59 St,,40.76780080148132,-73.96592080593109,40.77,-73.98,member
771057,027AD1B1BEC2DF0E,electric_bike,2024-12-12 13:46:23.142,2024-12-12 13:59:31.880,W 33 St & 10 Ave,6492.04,Columbus Ave & W 59 St,,40.753773368360385,-73.99937599897385,40.77,-73.98,member
771219,93F7C7D65FC46F18,electric_bike,2024-12-12 13:00:12.735,2024-12-12 13:02:59.710,Plaza St West & Flatbush Ave,4010.13,Berkeley Pl & 6 Ave,,40.6750207,-73.97111473,40.68,-73.98,casual
771422,653A77BA85E197CF,electric_bike,2024-12-12 13:46:24.183,2024-12-12 13:59:15.577,W 33 St & 10 Ave,6492.04,Columbus Ave & W 59 St,,40.753773368360385,-73.99937599897385,40.77,-73.98,member
773211,06ACA7B11675C876,electric_bike,2024-12-12 13:18:09.066,2024-12-12 13:28:43.217,E 17 St & Broadway,5980.10,Pier 61 at Chelsea Piers,,40.737006,-73.990134,40.75,-74.01,member
775140,7C742E35BEB34CF6,electric_bike,2024-12-12 13:53:52.174,2024-12-12 13:56:43.725,Broadway & W 133 St,7903.02,Broadway & W 122 St,,40.8190344,-73.956156,40.81,-73.96,member
776229,0B30BF55E75D68E8,electric_bike,2024-12-12 12:51:38.039,2024-12-12 13:06:43.177,Washington St & Barrow St,5847.08,Gramercy Park N & Gramercy Park E,,40.73191132323174,-74.008769094944,40.74,-73.99,member
777098,372C82CA28CB1B2B,electric_bike,2024-12-12 14:07:05.437,2024-12-12 14:23:02.440,Thomas S. Boyland St & Macon St,4325.03,Kosciuszko St & Nostrand Ave,,40.68491,-73.91493,40.69,-73.95,casual
777180,A632D0EA004A7234,electric_bike,2024-12-12 14:13:02.948,2024-12-12 14:43:14.383,6 Ave & W 33 St,6364.07,Gramercy Park N & Gramercy Park E,,40.74901271,-73.98848395,40.74,-73.99,member
782074,4718F3FDDA362300,electric_bike,2024-12-12 12:47:24.936,2024-12-12 12:52:39.712,E 47 St & 2 Ave,6498.10,E 58 St & 1 Ave (NW Corner),,40.75323098,-73.97032517,40.76,-73.96,member
782190,69AFE6A0AD9F8149,electric_bike,2024-12-12 13:37:31.955,2024-12-12 13:44:30.349,W 20 St & 10 Ave,6306.01,Gramercy Park N & Gramercy Park E,,40.745686,-74.005141,40.74,-73.99,member
782506,066BBEFFE72D2F02,electric_bike,2024-12-12 13:10:42.307,2024-12-12 13:15:44.437,W 34 St & 11 Ave,6578.01,Pier 61 at Chelsea Piers,,40.75594159,-74.0021163,40.75,-74.01,member
784858,B9650DC4CCE07170,electric_bike,2024-12-12 12:53:38.283,2024-12-12 13:14:02.000,Amsterdam Ave & W 73 St,7260.09,Gramercy Park N & Gramercy Park E,,40.77966809007312,-73.98093044757842,40.74,-73.99,member
787614,CD697C68249EFF85,electric_bike,2024-12-12 12:41:25.974,2024-12-12 12:46:56.385,W 27 St & 7 Ave,6257.06,Gramercy Park N & Gramercy Park E,,40.74665,-73.99392,40.74,-73.99,member
787627,289364E58B1F4DD5,electric_bike,2024-12-12 12:44:04.433,2024-12-12 12:52:30.108,E 32 St & Park Ave,6280.12,E 58 St & 1 Ave (NW Corner),,40.7457121,-73.98194829,40.76,-73.96,member
787760,38004BCBF1313C75,electric_bike,2024-12-12 14:13:23.884,2024-12-12 14:21:43.726,Broadway & W 131 St,7865.09,Broadway & W 122 St,,40.817555,-73.957163,40.81,-73.96,member
787904,EBAE8CFACF470D4F,electric_bike,2024-12-12 13:43:06.017,2024-12-12 13:51:16.835,Mott St & Prince St,5561.04,Gramercy Park N & Gramercy Park E,,40.72317958,-73.99480012,40.74,-73.99,member
788665,5EB633ADB275DEF9,electric_bike,2024-12-12 13:45:16.774,2024-12-12 13:53:08.378,W 15 St & 7 Ave,6030.06,Gramercy Park N & Gramercy Park E,,40.73935542,-73.99931783,40.74,-73.99,member
789128,84C36330F6D2BB59,electric_bike,2024-12-12 13:18:59.687,2024-12-12 13:26:08.690,Great Jones St,5636.11,Gramercy Park N & Gramercy Park E,,40.72743423,-73.99379025,40.74,-73.99,member
789348,C7BC207354A521DC,electric_bike,2024-12-12 13:43:08.000,2024-12-12 14:30:48.475,Union Ave & E 169 St,8064.03,University Ave & Macombs Rd,,40.82995,-73.898802,40.85,-73.92,casual
789541,8FD96E1AF6410455,electric_bike,2024-12-12 14:15:21.988,2024-12-12 15:28:44.205,W Mosholu Pkwy S & Sedgwick Ave,8841.03,Grand Concourse & E 197 St,,40.88226,-73.88702,40.87,-73.89,member
790668,16DA25D6E6F9A0E5,electric_bike,2024-12-12 12:48:45.938,2024-12-12 12:52:14.900,9 Ave & W 22 St,6266.06,10 Ave & W 28 St,,40.7454973,-74.00197139,40.75,-74.0,member
790677,4AE0B6C12FED9653,electric_bike,2024-12-12 15:09:05.734,2024-12-12 15:12:17.880,W 116 St & Broadway,7713.11,Broadway & W 122 St,,40.8082,-73.9641,40.81,-73.96,member
790887,00BE9A739534D4D0,electric_bike,2024-12-12 13:30:23.385,2024-12-12 13:36:23.911,E 7 St & Ave B,5584.05,Gramercy Park N & Gramercy Park E,,40.7251285241158,-73.98131668567657,40.74,-73.99,casual
792479,1587A24EA63CCC25,electric_bike,2024-12-12 13:27:52.400,2024-12-12 13:48:13.836,E 48 St & 3 Ave,6541.03,Pier 61 at Chelsea Piers,,40.7546011026,-73.971878855,40.75,-74.01,member
793201,D2B52FF75D6AFF83,electric_bike,2024-12-12 12:57:09.763,2024-12-12 14:05:34.013,E 20 St & FDR Dr,5886.13,Pier 61 at Chelsea Piers,,40.733208626522426,-73.9756813647,40.75,-74.01,member
793234,ADB60B5129E9A262,electric_bike,2024-12-12 13:24:52.255,2024-12-12 13:29:43.011,W 20 St & 7 Ave,6182.02,Gramercy Park N & Gramercy Park E,,40.74238787,-73.99726235,40.74,-73.99,member
